customer_tweet_id,customer_text,intent,escalate,escalation_reason,notes,reply_text,evaluation,predicted_intent,predicted_escalate
2724574,"Os he mandado un MD con una pequeña incidencia, lo podéis revisar? Gracias.",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Hola Eseka, espero que te encuentres bien. Hemos respondido tu consulta por MD. 😊 ^DA",assistant_audited,general_support,True
25886,Amazonのバーチャルダッシュ消せないのかな？ 寝ぼけて誤タップしたらどうするんだ💧,general_support,False,routine support request,assistant-audited second pass; human label claim not made,アマゾンです。バーチャルダッシュは追加・削除が可能です。こちらをご参照ください。https://t.co/NFr3UGL2Yx ET,assistant_audited,general_support,True
2388960,Why is my bank showing me you’ve charged me £13.30 three times when I only bought two items each at that price?,payment_billing,True,financial or refund request,assistant-audited second pass; human label claim not made,"Hello, this could be an authorization charge. Please take a look at the following link :https://t.co/SkpSInhZBN ^CR",assistant_audited,payment_billing,False
465740,this is seriously the conversation that I am having with a rep of yours right now. Wtf is going on with my order https://t.co/zyfZMYDub3,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry for trouble! We're unable to view your Amazon account or orders. IF the order has been canceled it will appear in your canceled orders here: https://t.co/1ETkuqHi83 ^LR,assistant_audited,general_support,True
1830694,Your support team is clearly saying that they can not refund my balance that is why i choose this option,refund_return,True,financial or refund request,assistant-audited second pass; human label claim not made,"concerns, you may write to us here: https://t.co/beaaDm0muc (2/2) ^GK",assistant_audited,refund_return,False
1279797,2/2 … tells me to go to Amazon and cancel from there. It's and endless loop of frustration. https://t.co/HAMeKMkUbN,order_change,False,routine support request,assistant-audited second pass; human label claim not made,"I'm so sorry for the frustrating experience, Cheryl. What happens when you try to edit your payment information? ^FD",assistant_audited,refund_return,False
2520605,"Yeah, didn't think that was going to happen today :T https://t.co/DOiWq5fAyp",technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry about the wait! We want to help in any way. Did you receive any e-mail updates about your order here: https://t.co/KKayxdEn2h? ^SH,assistant_audited,technical_issue,True
989937,分厚い（＾ν＾） #中野ブロードウェイ脱出ゲーム https://t.co/XHYEJpyl9O,general_support,False,routine support request,assistant-audited second pass; human label claim not made,お買い上げいただき、ありがとうございます！(分厚いですね…)O o｡.(´-`*) RI,assistant_audited,general_support,False
132422,Was just going thru your stuff n I clicked it then later I saw it that you will notify,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"In case you'd prefer to unsubscribe to the notification emails, kindly refer here: https://t.co/gSQdLwuBBD. ^AP",assistant_audited,general_support,True
1572998,also a PS4 was sat in my basket yesterday! I have never tried ordering this! Yet another con but I noticed this one before too late,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,Have you checked to see if your account is logged into another device that someone else has access to? ^DA,assistant_audited,delivery_tracking,True
2044906,It is your company's carriers. Whatever that is... It is not FedEx or UPS.,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,Thanks for the info. Our team would like to take a look into this. Please send us your details here: https://t.co/XEHJlDfbHt ^GG,assistant_audited,general_support,True
1436684,Did prime now add a $4.99 Fee on all orders on top of tipping? I pay $10 bucks on a $28 order smh :(,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,We'd love to help! During the checkout process are you selecting the option for one-hour or two-hour delivery? ^GR,assistant_audited,payment_billing,False
1497231,Definition of a nanosecond: the time elapsed between the delivery driver knocking on the door and writing a 'we missed you' card! 😬,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,Sorry about that Sarah- Have you a safe place set up or nominated neighbor option? ^NV,assistant_audited,delivery_tracking,False
1422375,"pathetic experience. Order of 1st sep not delivered yet. Shared all details still no trace. U guys don't bother, do u??...sucks",delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry about the delay. Kindly share your details here: https://t.co/beaaDm0muc and we'll sort this out. ^GK,assistant_audited,delivery_tracking,True
1209026,didnt receive cashback of 1500 on the order of moto g5pls on aug 9.cn u pl confirm whn do I get,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"Please connect with us here: https://t.co/vlvfJr4nN9, our team will reach out to you and assist. ^SA",assistant_audited,general_support,True
2907894,Can u tell me the date when the winners will be announced,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"I get your concern about the winners list. Winners will be announced on December 30, 2017. Please stay tuned to our social platforms and website for the list of contest winners. ^SV",assistant_audited,general_support,True
1033165,"Being an exbanker and facing a credit card fraud overseas,tried how e-tailers thwart such incidences. Thanks for the quick response",payment_billing,True,security or account-access concern,assistant-audited second pass; human label claim not made,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public (2/2) ^BA",assistant_audited,payment_billing,True
77400,AINDA TEM A LUNA 😍❤️ Não posso esquecer. Tenho até foto com um cosplay dela. https://t.co/ZAhhUL9aPX,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Aaaaah, amamos tantoo! ❤ Queremos foto com ela também! ^DA",assistant_audited,general_support,False
158802,How to reply,general_support,False,routine support request,assistant-audited second pass; human label claim not made,You can reply from your registered email ID with Amazon account on which we've sent a correspondence. ^SC,assistant_audited,general_support,False
2968324,No 😭 hasta mas noche ya que deje de trabajar,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"¡Pues entonces no tienes de qué preocuparte Mr. John, el tiempo pasa muy rápido y muy pronto estarás disfrutando de Xenoblade Chronicles 2! ¡Que lo disfrutes! 😃 ^CB",assistant_audited,general_support,False
52253,The form I filled out said that someone would call me within 12 hours. No one has rang...,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Hi, so that would normally be within 12 business hours, we'll be in touch soon ^AS",assistant_audited,general_support,True
2853596,"Bonsoir, en effet c'est ce que j'ai fait. Échange demandé merci :) Commande 408-2527121-7549950",order_change,False,routine support request,assistant-audited second pass; human label claim not made,"Parfait, pour des raisons de confidentialité veuillez supprimer le numéro de commande s'il vous plaît. ^BR",assistant_audited,order_change,False
1466051,how do I connect my Fire TV stick to Echo Plus?,technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,Kindly reach out to us via: https://t.co/tc3VJIYzxn and select the option of devices. Our team will assist you. ^NR,assistant_audited,general_support,True
199660,Je ne peux pas. Aujourd'hui j'ai reussi a commander aux Lockers! Il y a ancore certains livres que sont pas livrables aux lockers.,general_support,False,routine support request,assistant-audited second pass; human label claim not made,Je suis vraiment navrée pour cela .^BR,assistant_audited,general_support,True
848127,LOCKED FROM AMAZON ACCOUNT! FRAUD IS SERIOUS - BUT NOT TO AMAZON! BEWARE FOLKS/BEEN ALMOST A BUSINESS WEEK SINCE SOMEONE,account_login,True,security or account-access concern,assistant-audited second pass; human label claim not made,"I'm sorry that you're unable to access your account! Have you reached out to us? If so, what information were you given? ^CN",assistant_audited,account_login,True
91303,"An item was missing from a multi-order box. The gift receipt is there, but the item isn't. Can you point me to a link where I can resolve this?",delivery_tracking,True,delivery exception requiring investigation,assistant-audited second pass; human label claim not made,I do apologize about the missing item! You can definitely reach out to us for further assistance here: https://t.co/hApLpMlfHN ^GP,assistant_audited,order_change,False
1565869,is it usual practice to cut off calls to customers as u av failed twice in a week to deliver prime? Very rude!!!!!,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"I'm very sorry for the poor experience! Without including any account details, can you tell us more about what's happened? ^ZW",assistant_audited,delivery_tracking,True
539760,"Wie sieht es aus, ist die Funktion inzwischen wieder (dauerhaft!) vorhanden oder wird es Zeit das PRIME-Abo abzubestellen? Nur für ein paar Bestellungen im Jahr und um ein paar alte Schinken am PC nebenher zu schauen lohnt sich das ganze überhaupt nicht.",subscription_membership,False,routine support request,assistant-audited second pass; human label claim not made,"Hast du den Fire TV Stick 2. Generation (TANK)? Wenn ja, geh bitte zu den ""Einstellungen"" im Menü und öffne ""Töne und Bildschirm"". Unter ""Bildschirm"" &gt; ""Bildschirm kalibrieren"" bzw. ""Bildschirm""/""Bild"" kannst du unter den Optionen ""Zoom"", ""Overscan"", etc. wählen. ^LN",assistant_audited,subscription_membership,False
1602578,The difference amount.. on which it was available at different market place and on which it's available now.. difference is 215 ruppes.. https://t.co/HbYyR9gFRG,general_support,False,routine support request,assistant-audited second pass; human label claim not made,share your details from the link here: https://t.co/beaaDm0muc to assist you accordingly. (2/2)^HR,assistant_audited,general_support,True
99940,Yes I did. And no you weren’t. The telephone service was appealing. The first agent hung up and the second wasn’t able to give me any date at all. Really not good.,technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,"Has your item been dispatched? If so, are there any tracking details listed here: https://t.co/aaDyEz1VgE? Does this link provide you with an updated delivery date? ^RA",assistant_audited,technical_issue,True
130747,1/ Are you guys leaking email ids of user who applied for Amazon BTS offer?My bro got this spam email: http://t.co/6YtfYm0aLN,payment_billing,True,financial or refund request,assistant-audited second pass; human label claim not made,Our customers' security is our utmost important concern &amp; we take all necessary steps to safe guard their info. I assure you. ^AN,assistant_audited,technical_issue,True
1116202,why do you pack like this? Can't believe you don't have a smaller box. #waste https://t.co/BizSM1XL3a,technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,"Oh, I'm sorry Alice! Please leave feedback here to help us improve: https://t.co/fxgZ6hTrFA ^AT",assistant_audited,general_support,True
1556276,Wtf Hey no one attempt any delivery for my product... But your app shows it.. I m prime member but still 4 days 2 deliver prodct https://t.co/dRRzLLqaci,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry for the delivery delay. Please get in touch with us via https://t.co/TxK11znixD and we'll look into this for you. ^AM,assistant_audited,delivery_tracking,False
2288170,Can you please help me get the contact of the person who attempted a delivery of my order? Would appreciate highly if I get it asap #Amazon,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,We'll not be able to check your information here. Please reach our support team through the link here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SC,assistant_audited,delivery_tracking,True
231777,https://t.co/LI2WoXC5Ju,general_support,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry for the unpleasant experience. Please provide your details here: https://t.co/GIJyeYqKE0 and we'll look into it. ^SB,assistant_audited,general_support,False
2310965,delivery service needs to learn the difference between Sacramento and West Sacramento.,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry for any inconvenience! Have we missed the delivery date stated in your confirmation e-mail: https://t.co/L9Xapf1v25? ^GM,assistant_audited,delivery_tracking,False
2061334,Lost in the mail my ass. Where’s my ed hardy shirt at ????,general_support,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry if your order has been lost. Get in touch with us here to look into available options: https://t.co/DUWLVFJ085 ^CL,assistant_audited,general_support,True
2374505,"Order damaged in transit and I already spent 45 minutes on the phone today to try and have everything reordered properly and expedited as it should have all already arrived. Very frustrated, still not done.",delivery_tracking,True,delivery exception requiring investigation,assistant-audited second pass; human label claim not made,"I'm so sorry for the poor experience you've recently had with us. We'd love to help! For further clarification, what options were provided when you previously spoke with us? ^VB",assistant_audited,delivery_tracking,True
1602344,Fate/Zeroが見たくてAmazonプライムに登録した 画質はそこそこ良いね〜,general_support,False,routine support request,assistant-audited second pass; human label claim not made,プライムのご登録、ありがとうございますm(*-ω-)m これからもお客様にお喜びいただけるようなコンテンツをたくさん提供できるようがんばります！どうぞお楽しみください～♪ RI,assistant_audited,general_support,True
583548,"Warum haben eigentlich so viele Filme bei keine Untertitel zur Auswahl? Anime-Filme mit japanischer Synchro aber ohne Untertitel anzubieten, ist schlichtweg sinnlos....nur so als Beispiel.😔",subscription_membership,False,routine support request,assistant-audited second pass; human label claim not made,"Hi, danke für dein Feedback, gerne gebe ich deinen Wunsch weiter. Um welche Filme handelt es sich denn genau? Liebe Grüße ^AK",assistant_audited,general_support,False
2008289,I have and was told somebody would be in touch with me...in several days.,general_support,False,routine support request,assistant-audited second pass; human label claim not made,We'd like another chance to look into this with you! Please reach out to us using the link provided by ^WJ! ^ME,assistant_audited,general_support,True
2290297,"I wanted to buy those products, but now I m scared to do online transection, can you please suggest some other ways to buy those products.",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"If your pin code is eligible for cash on delivery, you may choose cash on delivery and pay when the product is delivered to you. ^VH",assistant_audited,order_change,False
1513382,"Wofür bezahle ich eigentlich Amazon Prime, wenn meine Bestellung doch nicht pünktlich ankommt? https://t.co/rO098Z3XWk",subscription_membership,False,routine support request,assistant-audited second pass; human label claim not made,"Wenn sich eine Lieferung verzögert, melde die Bestellung bitte direkt über folgenden Link: https://t.co/ohyvGrpvrY ^SI",assistant_audited,subscription_membership,False
109968,"From I could barely understand they *might* send a replacement but I need to pay postage then claim it back - really? How that is helping me I don’t know. I’m really done filling in forms, phoning and your awful deliveries - stop throwing over the fence!",delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"I'm sorry for the frustration! To clarify, was your product fulfilled by a third-party seller or us? ^AR",assistant_audited,delivery_tracking,True
2760272,Amazonプライムに登録してこよ,general_support,False,routine support request,assistant-audited second pass; human label claim not made,Amazonプライムへのご登録ありがとうございます！特典を記載させていただきますので、是非、色々ご利用くださいませ。ご不明な点がありましたら、ご遠慮なくお知らせください。https://t.co/lFjGMcLqF8 ET https://t.co/HubU7g5ymw,assistant_audited,general_support,True
222868,But didn't get the mobile https://t.co/WFYp4vokC6,general_support,False,routine support request,assistant-audited second pass; human label claim not made,This offer is inaccurate. Please refer to genuine offers only on Amazon.in. ^SP,assistant_audited,general_support,True
2529964,Depost ist als Transportdienst angegeben nur um wie viel Uhr würde es kommen,general_support,False,routine support request,assistant-audited second pass; human label claim not made,Die Sendung sollte dir über deine normale Briefpost zugestellt werden. Kommt jetzt auf deinen Postboten an 😉 ^TR,assistant_audited,general_support,False
74564,Llevo desde el lunes esperando un pedido Premium de y por vuestra incompetencia hoy Jueves aun no lo tengo. Soy de Elche y no me cogen el telefono,payment_billing,True,financial or refund request,assistant-audited second pass; human label claim not made,"Hola Miguel, sentimos las molestias. El producto, ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA",assistant_audited,general_support,True
253972,"But in #LG webite, the #MRP is ₹49990, but you're having high #MRP 🤔🤔 #AmazonGreatIndianFestival #Amazon #Flipkart https://t.co/DhStOwc3xn",general_support,False,routine support request,assistant-audited second pass; human label claim not made,price they feel is fair. The prices may between sellers. More details on pricing here: https://t.co/fQqgXYsH4K. 2/2 ^KS,assistant_audited,general_support,True
2144415,Topgearのほとんどが見れるだけで、Amazonプライム会員になる価値はあるな。,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"いつもAmazonをご利用いただきありがとうございます。 お楽しみいただけて嬉しいです(*'ω'*) プライム会員特典 :""トップ ギア"" ＞https://t.co/MMHqiPl1S4 MH",assistant_audited,general_support,True
2853780,I am a Prime member yet this is the kind of service I get. I was supposed to get the cashback by 28th Sep 2017 and today is 28th Nov 2017 still no good.,payment_billing,True,financial or refund request,assistant-audited second pass; human label claim not made,"I'm sorry about the discrepancy with the cash back, write to us using the link shared above &amp; we'll make things right. ^MJ",assistant_audited,subscription_membership,False
2154110,Can you respond to sort this. I've sent a dm but am getting very annoyed about now wast9ng all afternoon on this saga caused by Amazon and it's representatives. Its a simple solution but seems impossible to be sorted by Amazon!!,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"We don't have access to your account on Twitter. For immediate assistance, use the phone or chat feature by clicking on this link: https://t.co/qy3J24VGxb ^AF",assistant_audited,general_support,True
1260181,I shared all details in this link plz help,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"We've not received your details yet. Kindly share them through the secure link again, we'll get back to you. ^AP",assistant_audited,general_support,False
537561,24-48 hours more to wait. Already 72 hours had been escalated. I'll wait a day more before taking any legal action against you. https://t.co/qmiuUZAV1b,delivery_tracking,True,"repeated, delayed, or formal complaint",assistant-audited second pass; human label claim not made,"I would request you to write back to the correspondence e-mail, if you have any queries as this issue is being looked into. You would be updated as soon as we have any updates. ^KK",assistant_audited,general_support,True
152006,always enjoyed your service. But this time it’s been terrible waiting for a month and still expecting the order !!! #AmazonGiveaway #Amazon https://t.co/7JUdnITnli,delivery_tracking,True,"repeated, delayed, or formal complaint",assistant-audited second pass; human label claim not made,"All the orders are shipped and mapped for the delivery based on the estimates provided during checkout. This also differs on various factors like your shipping address, &amp; the Fulfillment Centre its shipped from. Your order should be delivered as per the estimates. ^GD",assistant_audited,general_support,True
1268958,any response? https://t.co/un6jTndC03,general_support,False,routine support request,assistant-audited second pass; human label claim not made,Hi Laura- Were you able to get in touch via the link we provided? ^NV,assistant_audited,general_support,False
394547,I hate it when customer representatives don't read what I write to them.,general_support,False,routine support request,assistant-audited second pass; human label claim not made,So sorry for this! We'd love to help. Who's the carrier listed for this package? Let us know! ^VB,assistant_audited,general_support,True
573952,"Let's say I want to add a new address which is saved in some other app. I go to the add address page and fill some data. I switch to the other app and copy some content and when I try to paste it to Amazon address form, the data filled previously gets reset.",technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,I've checked and seen the app is working fine in adding the address and the data doesn't reset. Please try using the app after uninstalling and reinstalling the app. ^AP,assistant_audited,technical_issue,True
2603127,"Oui mais à part la même réponse que j’ai reçu dans le mail ce matin, pas d’avancer.",general_support,False,routine support request,assistant-audited second pass; human label claim not made,Je vous invite à patienter. Vous recevrez un e-mail lorsque nous aurons une date estimée.,assistant_audited,general_support,False
1912754,thank you for super fast much even faster and sooner than expected in tact awesome delivery!!,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,We appreciate your kind words. Thanks for keeping us posted. ^CB,assistant_audited,delivery_tracking,True
2927686,Hi everyone .. save you hardearned money from and,general_support,False,routine support request,assistant-audited second pass; human label claim not made,That's quite a remark. I would like to help! May I know what went wrong? ^HR,assistant_audited,general_support,True
2383338,アマゾンプライムで映画けいおんとたまこラブストーリー見れるのいい,general_support,False,routine support request,assistant-audited second pass; human label claim not made,お喜びいただけて、何よりです(*^o^*) 色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY,assistant_audited,general_support,True
352894,"Hello there. Mr. Robot 🤖, stage 3, execution date? P. S. init 1",general_support,False,routine support request,assistant-audited second pass; human label claim not made,We don't have any announcement yet. We’re constantly adding new content to our library. We will let you know when these episodes are available. Stay tuned to our website. ^JS,assistant_audited,general_support,False
2756062,わざわざありがとうございます！明日が発売日ですがまだお支払い番号等が分かっておりません。明日にはわかるのでしょうか？,general_support,False,routine support request,assistant-audited second pass; human label claim not made,お支払い番号は、商品が出荷準備に入り次第発行されます。 恐れ入りますが、ご注文履歴の画面でご案内している発送予定日近くの発行をお待ちいただければと存じます。 YM,assistant_audited,general_support,False
1547583,Its you Amazon EU S.a.r.L.,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"As we're unable to view your account via Twitter,pls contact here again:https://t.co/JzP7hlA23B so we can look into this.^KM",assistant_audited,general_support,True
755046,#amazonlooser tired and got irritated. Got a reply that they cant help me. Such a pathetic service of yours. #getlost,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Sorry to know that. I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. ^PS",assistant_audited,general_support,True
1205219,"Emailed you two weeks ago about problems linking my Amazon Prime, but no reply. Can you help me?",technical_issue,True,"repeated, delayed, or formal complaint",assistant-audited second pass; human label claim not made,"Hi, sorry to hear that! Please contact us here and select phone: https://t.co/hApLpMlfHN ^AT",assistant_audited,subscription_membership,False
1772326,That link doesn’t lead to me any one to contact. Just the normal prime now page,subscription_membership,False,routine support request,assistant-audited second pass; human label claim not made,"Once you enter your zip code and log in, it will give you the option to call or email customer service. ^FJ",assistant_audited,subscription_membership,False
1761388,Happens every time I get a message saying out for delivery and the package doesn't arrive... improve ur service https://t.co/OFQphYFLIt,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"I'll reach and assist you, once we receive your details. Please do keep us posted for any further assistance. (2/2) ^SV",assistant_audited,delivery_tracking,False
311009,"I'm already in touch with customer service from 24th September, but till date they didn't provide any solution.",general_support,False,routine support request,assistant-audited second pass; human label claim not made,We're sorry to hear this. Please fill the details using the link provided earlier by 'VM' so we could assist on priority. ^RS,assistant_audited,general_support,True
442759,"Gracias! Uno de ellos, ha llegado hoy. Desde Sevilla a Tarragona, con matasellos del 3 de noviembre. Gracias 👏 20 días...",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Mònica, sentimos las molestias. Por favor, mantennos informados de la entrega del otro pedido. ^DA",assistant_audited,general_support,False
1399278,please help :),general_support,False,routine support request,assistant-audited second pass; human label claim not made,I'm sorry for the delay! Please reach out to us via phone/chat here: https://t.co/hApLpMlfHN and we can help! ^TK,assistant_audited,general_support,True
588780,help I can't connect the echo dot to my wifi try everything!!!,technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,Oh no! I'm sorry for the troubles with connecting your Echo Dot to Wi-Fi! Have you tried these helpful steps: https://t.co/iBoNXMTaSD? ^AB,assistant_audited,general_support,True
374528,no :-( got delayed and now the estimate is anytime until wednesday sadly,general_support,False,routine support request,assistant-audited second pass; human label claim not made,I can understand why you'd be upset! Who's the carrier for your order listed here: https://t.co/Y5jpI9gRhE ^HC,assistant_audited,general_support,True
2787719,¿Han venido los Reyes? #autoregalos #lalocadelasgafasdesol 🙃🙂🙃🙂 https://t.co/xELMY5LsAf,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"¡Hola, Laura! Las gafas están divinas 😍 ¿Qué te parecen las nuestras? 😎 ^LC https://t.co/oIViBQ7pdL",assistant_audited,general_support,False
1628964,I thought amazon prime delivery was good ? So it doesn’t get delivered when told it will be ?,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"Hi, what's your parcel status here: https://t.co/BQmcNXViiI What delivery date is in your order confirmation email? ^TS",assistant_audited,delivery_tracking,False
1638822,Worst day ever . And $40 worth of stuff not delivered. https://t.co/MRQPO7e5eX,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"Oh goodness! I'm so sorry for this experience. Please allow us to look into this further, here: https://t.co/hApLpMlfHN ^AB",assistant_audited,delivery_tracking,False
461203,無事対応していただけました。乗っ取りのようで、勝手に注文されていました。ありがとうございます、、,general_support,False,routine support request,assistant-audited second pass; human label claim not made,とんでもないことでございます。カスタマーサービスは24時間対応しておりますので、またご不明な点などございましたら、お知らせください。ET,assistant_audited,general_support,False
760402,は？Amazonで配達できなかったから返金しますって商品届いたんだけど？他のとこで買っちゃったし困るが,general_support,False,routine support request,assistant-audited second pass; human label claim not made,ご迷惑をおかけしております。ご投稿の問題につきましては、カスタマーサービスにて詳細を確認のうえご案内させていただきます。お手数をおかけいたしますが、よろしければ、以下リンクよりお問い合わせください。https://t.co/J6YEizo6qC SM,assistant_audited,general_support,True
74635,"buenas segun la app se me ha entregado un pedido y ya se me ha cobrado pero a mi no me ha llegado nada, donde puedo reclamar??",technical_issue,False,routine support request,assistant-audited second pass; human label claim not made,"Buenas Asier, lamentamos el inconveniente. ¿Has podido entrar en contacto por teléfono con el transportista encargado de realizar la entrega para verificar la información? ^DA",assistant_audited,technical_issue,True
133696,I just filled out the form and sent it,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Thank you for the heads up, Sanjay. We've received your details and our team is currently working on this. You'd receive an update anytime soon. Appreciate your patience. ^EM",assistant_audited,general_support,True
2874987,USPS Tracking ID 936128__credit_card__,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"Thanks for the update. If you have a moment, please reach us by chat or phone here: https://t.co/hApLpMlfHN to check available option for you. ^LH",assistant_audited,delivery_tracking,False
93558,Dieser Zwinker Smiley triggert mich hart *böse mit den Armen wirbel* xD,general_support,False,routine support request,assistant-audited second pass; human label claim not made,Oh.. Wieso denn? :( Schaut das jetzt besser aus? 😉 ^LN,assistant_audited,general_support,False
137155,Hi Just buy 5T from using Debit card. But did not get the instant discount of INR 1500.00 Please help me out with this... https://t.co/nJLc1EvR1Z,payment_billing,True,financial or refund request,assistant-audited second pass; human label claim not made,"Sorry about the trouble with your cash-back. Did you happen to reach out to us here: https://t.co/vlvfJr4nN9 yet? If not, please do and we'll check this out for you. Do keep us posted with the link provided for further assistance. ^PB",assistant_audited,payment_billing,False
2490612,service is simply out of this world. Such a phenomenal experience. They just agreed to refund a pair of headphones that I bought 1.5 years ago. There is absolutely 0% chance I'm buying anything online outside Amazon.,refund_return,True,financial or refund request,assistant-audited second pass; human label claim not made,Hello Avi! Thank you for your comment. We are glad that you are happy with our service. Best regards!😃🎊 ^AA,assistant_audited,refund_return,False
512409,コンビニに配送のサービスアマゾンになかったっけ,general_support,False,routine support request,assistant-audited second pass; human label claim not made,失礼いたします、Amazonです。 Amazonが発送する店頭受取対象の商品では、コンビニでのお受け取りが可能です。 詳しくはこちら＞https://t.co/at8Q9bVtaH MH,assistant_audited,general_support,True
440472,"que pensez vous de ce délais, est ce normal ?",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"N'ayant pas accès à votre compte via Twitter, je vous prie de contacter notre SAV via ce lien: https://t.co/hgIrz98cdI. ^MA",assistant_audited,general_support,True
2841839,"Grazie mille!! Quindi adesso non sarà più illimitato ma massimo 100 GB? 100GB di foto, video e file compresi?",general_support,False,routine support request,assistant-audited second pass; human label claim not made,Per tutte le informazioni sullo spazio di archiviazione clicca qui: https://t.co/nz4fzupqil. A presto! ^GA,assistant_audited,general_support,True
1489441,So if a preorder doesn't show there it's not gone through? Ta,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"A successful pre-order it will be visible in your orders.Also, you will receive an email directly after the order is placed.^CR",assistant_audited,general_support,True
331954,"Jusqu’à samedi 21h, vous m’indiquiez livraison samedi avant 20h et après la livraison est passée au 11 octobre... une belle arnaque !! 👍🏻",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Bonjour, je suis sincèrement navrée d'apprendre cela. L'avez-vous signalé à notre SAV s'il vous plaît? ^SA",assistant_audited,general_support,True
2278294,how can you cancel my order without telling me? Now my boyfriend doesn't get birthday gifts,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"I'm sorry your order got cancelled, Joelle! Did you receive a cancellation notification here: https://t.co/LFEfCJu2Vv ? ^LB",assistant_audited,refund_return,False
2208558,Or my replacement purchase free . This is RIDICULOUS .,refund_return,True,financial or refund request,assistant-audited second pass; human label claim not made,"Sorry to hear of this experience! Without personal/accountt info, can you tell us a bit more about what's happened? ^JE",assistant_audited,order_change,False
811590,"Sorted, didn't quite check all my numbers, and an automated email was sent in error for an item delivered already. Panic over ☺️",delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"Shew! Glad to hear! We're always here to help, so never hesitate to reach out! 😁 ^KN",assistant_audited,delivery_tracking,True
2718516,Kindly go through my order no. I hope you are Technical smart.,delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,"As informed earlier, since Twitter is a social media platform we'd not be able to check or access your account details. Kindly drop in your information through the link provided earlier and we'll have this checked right away. Appreciate your understanding. ^EM",assistant_audited,general_support,True
1095101,Vosotros https://t.co/yald8Vg4wi,general_support,False,routine support request,assistant-audited second pass; human label claim not made,"En ese caso, puedes verificar las opciones de devolución disponibles en este enlace: https://t.co/31K7Fo1xNI. ^KS",assistant_audited,general_support,False
1666040,"Check the details with mobile number 8430301778, ABHINAV Saxena",general_support,False,routine support request,assistant-audited second pass; human label claim not made,"Please don't provide your details, we consider it to be personal information. Our page is visible to the public. ^SM (2/2)",assistant_audited,general_support,True
586872,"Second time this has happened, first time on a Sunday. Other time was during the week and the package was left in front of the garage.",delivery_tracking,False,routine support request,assistant-audited second pass; human label claim not made,Who's the carrier for your order? You can find this information here: https://t.co/Y5jpI9gRhE ^AN,assistant_audited,delivery_tracking,False
